instance,n,set,Tn,run,seed,bks,ims-final,coop-final,delta_coop,ims-evals,coop-evals
200.40.3,200,held-out,35.0,5,500,9405.787255113217,9311.469460937795,9308.557067508544,0.03127748462762802,1187007129,1228290369
200.40.3,200,held-out,35.0,6,600,9405.787255113217,9308.557067508544,9322.934402076677,-0.154452880976762,1184704930,1229196167
200.40.3,200,held-out,35.0,7,700,9405.787255113217,9304.011726863446,9323.42256467454,-0.2086286902997902,1191314807,1228352425
200.40.3,200,held-out,35.0,8,800,9405.787255113217,9359.338466362977,9322.057691723181,0.3983270267848637,1189372935,1227689601
200.40.3,200,held-out,35.0,9,900,9405.787255113217,9338.43841925736,9301.96189860691,0.39060621286775854,1187391374,1228926228
200.40.3,200,held-out,35.0,10,1000,9405.787255113217,9340.174451602095,9274.031469633286,0.7081557449653828,1189635364,1224855883
200.40.4,200,held-out,35.0,1,100,9335.570526764048,9284.275740718185,9235.428323966507,0.526130611755175,1191083046,1234810136
200.40.4,200,held-out,35.0,2,200,9335.570526764048,9267.770623725988,9275.86199848693,-0.0873065928091353,1196409960,1235059863
200.40.4,200,held-out,35.0,3,300,9335.570526764048,9267.139201013062,9271.123810712823,-0.0429971926970211,1196640110,1231862828
200.40.4,200,held-out,35.0,4,400,9335.570526764048,9241.552907543786,9239.063054827562,0.026941930010394768,1198754658,1231251817
200.40.4,200,held-out,35.0,5,500,9335.570526764048,9289.24923738857,9256.581156378188,0.35167622458546893,1196160866,1230986089
200.40.4,200,held-out,35.0,6,600,9335.570526764048,9280.788212057307,9278.680152022018,0.02271423490248541,1198678846,1233484772
200.40.4,200,held-out,35.0,7,700,9335.570526764048,9265.637957580373,9275.381833497535,-0.10516141426819112,1192082766,1233296616
200.40.4,200,held-out,35.0,8,800,9335.570526764048,9249.917000233982,9244.99044678769,0.05326051516102684,1194360189,1232436058
200.40.4,200,held-out,35.0,9,900,9335.570526764048,9312.995724874585,9293.467102757206,0.20969216237498256,1196041258,1233881618
200.40.4,200,held-out,35.0,10,1000,9335.570526764048,9263.021377920279,9258.063743494611,0.05352070586261105,1192461691,1214392998
500.10.1,500,held-out,700.0,1,100,1781.5993818599811,1782.277323147065,1792.3566693221987,-0.5655318644427342,14326325850,14408307953
500.10.1,500,held-out,700.0,2,200,1781.5993818599811,1781.3589893400567,1773.3851599681493,0.447626189870998,14327880915,14452743172
500.10.1,500,held-out,700.0,3,300,1781.5993818599811,1780.4035901110672,1767.1416216008079,0.7448855183128433,14345967752,14477347259
500.10.1,500,held-out,700.0,4,400,1781.5993818599811,1786.7636697637636,1778.955304505473,0.43701164235799905,14333633959,14431956198
500.10.1,500,held-out,700.0,5,500,1781.5993818599811,1781.9170810502897,1764.9621039683989,0.9515020234217211,14332718667,14515331060
500.10.1,500,held-out,700.0,6,600,1781.5993818599811,1781.8946037994215,1779.1713562578136,0.1528287664040989,14334837217,14539186481
500.10.1,500,held-out,700.0,7,700,1781.5993818599811,1780.6998932128868,1781.4985825445792,-0.04485255122082342,14348094803,14407573516
500.10.1,500,held-out,700.0,8,800,1781.5993818599811,1778.7975389054523,1763.4135080106723,0.864855643113054,14375928142,14501022648
500.10.1,500,held-out,700.0,9,900,1781.5993818599811,1795.8510834364056,1783.1346225891864,0.7081021897921476,14359394160,14552023073
500.10.1,500,held-out,700.0,10,1000,1781.5993818599811,1794.6435694161473,1782.32068353205,0.6866480951482943,14347203662,14480106535
500.10.2,500,tuning,700.0,1,100,1766.7385189018235,1762.8198913221343,1751.9244377408204,0.6180695847005759,14440924495,14594307167
500.10.2,500,tuning,700.0,2,200,1766.7385189018235,1748.5728346394258,1752.8802642502933,-0.24633973063843045,14455118840,14502489064
500.10.2,500,tuning,700.0,3,300,1766.7385189018235,1768.8199693424447,1742.62185993511,1.4811066056131048,14425589342,14557264953
500.10.2,500,tuning,700.0,4,400,1766.7385189018235,1776.3531304518976,1739.7797999284046,2.0588997703507816,14379177829,14425690700
500.10.2,500,tuning,700.0,5,500,1766.7385189018235,1754.2176225216203,1755.5223585896065,-0.07437709274124343,14408813667,14524547649
500.10.2,500,tuning,700.0,6,600,1766.7385189018235,1758.6849586099142,1748.816358592716,0.5611351805157072,14389937217,14540074538
500.10.2,500,tuning,700.0,7,700,1766.7385189018235,1774.7148728454347,1745.9939092196605,1.6183424202517276,14441582336,14568311139
500.10.2,500,tuning,700.0,8,800,1766.7385189018235,1764.8691390464342,1750.4128441889384,0.8191142639225123,14431089887,14478100707
500.10.2,500,tuning,700.0,9,900,1766.7385189018235,1765.549942570907,1753.9427670007005,0.6574255018413492,14437715695,14545830863
500.10.2,500,tuning,700.0,10,1000,1766.7385189018235,1763.7744750213235,1759.6819527228881,0.2320320628512266,14372442378,14414033867
500.10.3,500,held-out,700.0,1,100,1785.996460179697,1787.468749018196,1778.1797759182616,0.5196719162243518,14326188931,14390883447
500.10.3,500,held-out,700.0,2,200,1785.996460179697,1767.3095436751705,1766.3884205909635,0.05212007638975961,14339103153,14457693735
500.10.3,500,held-out,700.0,3,300,1785.996460179697,1770.8239163583346,1766.8010718782514,0.22717360223799807,14350641985,14344366510
500.10.3,500,held-out,700.0,4,400,1785.996460179697,1782.8669522027228,1783.410251589565,-0.030473355634916717,14356991482,14498326065
500.10.3,500,held-out,700.0,5,500,1785.996460179697,1782.8787655555032,1779.520129301299,0.18838276158153047,14355071830,14423342314
500.10.3,500,held-out,700.0,6,600,1785.996460179697,1791.4142533060424,1770.3537204790075,1.175637225625944,14367666832,14453712356
500.10.3,500,held-out,700.0,7,700,1785.996460179697,1772.1619450848536,1792.2611865597248,-1.1341650536293848,14366627939,14473615972
500.10.3,500,held-out,700.0,8,800,1785.996460179697,1782.6671513390381,1779.5702124173454,0.1737250231691603,14438617060,14486466152
500.10.3,500,held-out,700.0,9,900,1785.996460179697,1782.165949698974,1782.956488323918,-0.04435830597467929,14392096801,14459746287
500.10.3,500,held-out,700.0,10,1000,1785.996460179697,1769.3972309378191,1764.8309411317082,0.2580703601356215,14342714977,14480796222
500.10.4,500,held-out,700.0,1,100,1769.8756117443172,1763.4146999128443,1756.1826652773398,0.4101153651413914,14306388102,14327160399
500.10.4,500,held-out,700.0,2,200,1769.8756117443172,1777.01633167137,1768.315194103757,0.4896487112996362,14351031441,14453268097
500.10.4,500,held-out,700.0,3,300,1769.8756117443172,1778.188351903419,1767.2398547533644,0.6157107675536794,14289827379,14446877314
500.10.4,500,held-out,700.0,4,400,1769.8756117443172,1793.870955030648,1765.5135710933268,1.5807928579141688,14316444315,14348661887
500.10.4,500,held-out,700.0,5,500,1769.8756117443172,1758.3906464147854,1762.5160812860397,-0.2346142411338334,14267764100,14358665080
500.10.4,500,held-out,700.0,6,600,1769.8756117443172,1776.6355592606576,1755.0906568499088,1.2126799049161594,14322621516,14416512842
500.10.4,500,held-out,700.0,7,700,1769.8756117443172,1768.200325390117,1763.4303701466608,0.26976328275495925,14244769507,14441065213
500.10.4,500,held-out,700.0,8,800,1769.8756117443172,1776.789871003667,1769.1591748797507,0.42946530979523884,14353975798,14510061744
500.10.4,500,held-out,700.0,9,900,1769.8756117443172,1784.3798525350553,1772.2765666358705,0.6782908853173701,14308377031,14404189794
500.10.4,500,held-out,700.0,10,1000,1769.8756117443172,1781.4809244658004,1759.2639839088909,1.2471051613180522,14408744230,14433799466
500.20.1,500,held-out,700.0,1,100,3755.2470724809737,3743.3765559632116,3732.194320873238,0.29872055142729387,14098289082,14104425193
500.20.1,500,held-out,700.0,2,200,3755.2470724809737,3748.597825505729,3718.564895849236,0.8011776950876561,14067518701,14157866155
500.20.1,500,held-out,700.0,3,300,3755.2470724809737,3732.194320873238,3750.02428936892,-0.47773419502739445,14043274480,14074647934
500.20.1,500,held-out,700.0,4,400,3755.2470724809737,3744.112227596118,3745.046239403535,-0.02494614879684343,14030303806,14110471275
500.20.1,500,held-out,700.0,5,500,3755.2470724809737,3728.105866931253,3722.8737193304287,0.14034332145001488,14100274358,14113413618
500.20.1,500,held-out,700.0,6,600,3755.2470724809737,3741.961452404155,3724.8432402245157,0.45746628866636135,14001001595,14083960101
500.20.1,500,held-out,700.0,7,700,3755.2470724809737,3742.36523139114,3752.040616496929,-0.2585366341219625,14089222226,14142944474
500.20.1,500,held-out,700.0,8,800,3755.2470724809737,3732.194320873238,3732.194320873238,0.0,13978624417,14067349733
500.20.1,500,held-out,700.0,9,900,3755.2470724809737,3729.832761019286,3716.5502781717796,0.3561147026837878,14049490602,14128062698
500.20.1,500,held-out,700.0,10,1000,3755.2470724809737,3728.9996379869635,3727.3048935550282,0.04544769633847924,14078188990,14122423677
500.20.2,500,held-out,700.0,1,100,3785.324226339426,3791.786860098318,3773.2651690078546,0.48846867647995945,14097581758,14084669692
500.20.2,500,held-out,700.0,2,200,3785.324226339426,3789.9043472265066,3761.112410865657,0.759700871657093,14045992009,14093949557
500.20.2,500,held-out,700.0,3,300,3785.324226339426,3752.009868419151,3772.6663273815298,-0.5505438334862863,14085177078,14063864760
500.20.2,500,held-out,700.0,4,400,3785.324226339426,3785.3661788979925,3751.922060559618,0.8835107822543873,14091802725,14107838813
500.20.2,500,held-out,700.0,5,500,3785.324226339426,3778.937647500002,3774.0965250178924,0.12810802753817505,14108848365,14092000376
500.20.2,500,held-out,700.0,6,600,3785.324226339426,3777.653732694819,3762.7100261713776,0.3955816911991374,14077006611,14113695671
500.20.2,500,held-out,700.0,7,700,3785.324226339426,3779.085553225899,3765.403586788306,0.3620443688001144,13987157572,14095328614
500.20.2,500,held-out,700.0,8,800,3785.324226339426,3772.5214619159237,3745.2161532318096,0.72379465457691,14103467939,14176796745
500.20.2,500,held-out,700.0,9,900,3785.324226339426,3771.5909615683076,3759.502295569492,0.3205190096698281,14000204598,14111658737
500.20.2,500,held-out,700.0,10,1000,3785.324226339426,3789.903828387456,3779.0190138848225,0.28720555970584966,14086230405,14096243140
500.20.3,500,held-out,700.0,1,100,3888.9201705845535,3861.4693515492595,3851.2533286261746,0.26456309743818435,14071863079,14004195413
500.20.3,500,held-out,700.0,2,200,3888.9201705845535,3865.4335582942513,3871.9324402162747,-0.16812814976675663,14082308762,14074670469
500.20.3,500,held-out,700.0,3,300,3888.9201705845535,3860.4217709061186,3861.0406553709845,-0.016031524574079106,14139997822,14015073976
500.20.3,500,held-out,700.0,4,400,3888.9201705845535,3860.6784493975024,3848.9094212933146,0.3048435205999727,14040827343,13984358889
500.20.3,500,held-out,700.0,5,500,3888.9201705845535,3844.390042596238,3826.021032802494,0.4778133745591173,14097415876,14021496927
500.20.3,500,held-out,700.0,6,600,3888.9201705845535,3870.6887342311857,3852.015616038992,0.48242365827699685,14048827192,14019229538
500.20.3,500,held-out,700.0,7,700,3888.9201705845535,3880.323730946053,3866.7054441132327,0.35095749161887224,14137367675,14074745663
500.20.3,500,held-out,700.0,8,800,3888.9201705845535,3863.007505839524,3829.3163671722277,0.8721478955546194,14057914415,14008198119
500.20.3,500,held-out,700.0,9,900,3888.9201705845535,3876.4278245766072,3846.3485704994796,0.7759528988628331,14159025544,14010997029
500.20.3,500,held-out,700.0,10,1000,3888.9201705845535,3857.3657869320596,3848.172710666371,0.2383252399042018,14003155770,13930552732
500.20.4,500,held-out,700.0,1,100,3797.9917549065894,3798.123705227678,3790.596380679351,0.198185344462748,14147096943,14165960610
500.20.4,500,held-out,700.0,2,200,3797.9917549065894,3796.518338512987,3806.7937430026705,-0.27065336114530525,14162410970,14129657805
500.20.4,500,held-out,700.0,3,300,3797.9917549065894,3806.472414948654,3806.095086888636,0.009912801641126144,14140159642,14190567737
500.20.4,500,held-out,700.0,4,400,3797.9917549065894,3790.1577798436333,3777.256782491647,0.3403815382197283,14112900041,14178117070
500.20.4,500,held-out,700.0,5,500,3797.9917549065894,3798.451002102556,3768.8826084979178,0.7784329345902058,14122486399,14128322414
500.20.4,500,held-out,700.0,6,600,3797.9917549065894,3812.959295019484,3782.647003883615,0.7949807168270399,14163028907,14182230452
500.20.4,500,held-out,700.0,7,700,3797.9917549065894,3803.179242375231,3790.8107580741694,0.32521434076130684,14125584655,14169434676
500.20.4,500,held-out,700.0,8,800,3797.9917549065894,3791.1811772322135,3787.0255241288964,0.10961367734872825,14119638769,14136828113
500.20.4,500,held-out,700.0,9,900,3797.9917549065894,3781.6463949341633,3790.7479783733725,-0.24067780243550935,14158303751,14141654361
500.20.4,500,held-out,700.0,10,1000,3797.9917549065894,3808.3681045007074,3808.297333097117,0.0018583131054638721,14130176526,14180835430
500.30.1,500,held-out,700.0,1,100,8009.518163624411,7993.270759863461,7943.524682916853,0.6223494541983668,17842290501,17739382319
500.30.1,500,held-out,700.0,2,200,8009.518163624411,8003.840311001827,7997.614290445165,0.07778791573469625,17728302141,17715237734
500.30.1,500,held-out,700.0,3,300,8009.518163624411,8021.3417526908925,8001.867523973064,0.24278018962720027,17883413551,17767555256
500.30.1,500,held-out,700.0,4,400,8009.518163624411,8002.454694324913,8012.801461786527,-0.12929492083162475,17852189423,17759590397
500.30.1,500,held-out,700.0,5,500,8009.518163624411,7975.553405649014,7974.67443339799,0.011020830860489734,17857763233,17861824881
500.30.1,500,held-out,700.0,6,600,8009.518163624411,8061.642873662409,8020.6172208685275,0.508899407190483,17876838246,17921781983
500.30.1,500,held-out,700.0,7,700,8009.518163624411,7999.855075449075,7993.117566154697,0.08422039188003985,17920369653,17913465490
500.30.1,500,held-out,700.0,8,800,8009.518163624411,8017.211497988032,7987.450469550269,0.37121421139047095,17940122074,17856351629
500.30.1,500,held-out,700.0,9,900,8009.518163624411,8040.582972245467,7956.376881935414,1.0472634957031945,17910815272,17696526225
500.30.1,500,held-out,700.0,10,1000,8009.518163624411,8065.493381224506,8044.737005517324,0.2573478735411329,17883755925,17787282157
500.30.2,500,held-out,700.0,1,100,8238.766724977351,8159.387692302626,8148.945905929804,0.127972671070315,17827537957,17798749213
500.30.2,500,held-out,700.0,2,200,8238.766724977351,8160.195003031165,8153.203409428447,0.08567924663712388,17913587461,17970436190
500.30.2,500,held-out,700.0,3,300,8238.766724977351,8162.6189259180555,8113.655797419979,0.5998458208383162,17778540662,17862921124
500.30.2,500,held-out,700.0,4,400,8238.766724977351,8224.667668845428,8161.629573930605,0.7664515753458062,17890860793,17898208754
500.30.2,500,held-out,700.0,5,500,8238.766724977351,8198.791822460036,8140.370122843346,0.712564739802861,17856770728,17812594797
500.30.2,500,held-out,700.0,6,600,8238.766724977351,8161.623105251263,8130.634120404783,0.37969144674839717,17947770228,17898477723
500.30.2,500,held-out,700.0,7,700,8238.766724977351,8203.993183116407,8146.214013252244,0.7042810564868712,17871025553,17868754129
500.30.2,500,held-out,700.0,8,800,8238.766724977351,8192.478028990587,8137.387240240787,0.6724557399464585,17959832972,17890586509
500.30.2,500,held-out,700.0,9,900,8238.766724977351,8156.544804298631,8155.53336740106,0.012400310693296977,17943725184,17940144435
500.30.2,500,held-out,700.0,10,1000,8238.766724977351,8165.2966903384295,8177.8758852314295,-0.15405680124133553,17895256011,17763195512
500.30.3,500,held-out,700.0,1,100,8065.710092023437,8093.905772163523,8063.168735878613,0.37975530170637967,17929150893,17880869800
500.30.3,500,held-out,700.0,2,200,8065.710092023437,8066.970259306072,8064.192643285764,0.03443196058773307,17933477648,17865946753
500.30.3,500,held-out,700.0,3,300,8065.710092023437,8078.406036906716,8024.597184690747,0.666082541161456,17948940907,17934019717
500.30.3,500,held-out,700.0,4,400,8065.710092023437,8110.05093095934,8047.583826409262,0.7702430611331426,17939356535,17913661888
500.30.3,500,held-out,700.0,5,500,8065.710092023437,8066.524510297482,8056.021493327747,0.13020498426959243,17929269557,17808569788
500.30.3,500,held-out,700.0,6,600,8065.710092023437,8065.215188374372,8020.843729846121,0.550158396172862,17939187377,17905267705
500.30.3,500,held-out,700.0,7,700,8065.710092023437,8084.340713347666,8053.361223289042,0.3832036669047753,17934115380,17878805444
500.30.3,500,held-out,700.0,8,800,8065.710092023437,8089.9724096777345,8077.615845249411,0.15273926538416632,17901232911,17853942797
500.30.3,500,held-out,700.0,9,900,8065.710092023437,8088.999892716942,8067.078623659758,0.271000980936112,17891805537,17846870216
500.30.3,500,held-out,700.0,10,1000,8065.710092023437,8053.509324592844,8027.150110747085,0.3273009663658828,17863180113,17851799494
500.30.4,500,held-out,700.0,1,100,8197.555813456434,8181.227111017808,8124.202799692368,0.6970141587763086,17815577445,17851401887
500.30.4,500,held-out,700.0,2,200,8197.555813456434,8160.122997403515,8178.234289494894,-0.22194876348239018,17926206673,17803452975
500.30.4,500,held-out,700.0,3,300,8197.555813456434,8167.595552798639,8100.087410449491,0.8265363032822622,17843591203,17793157438
500.30.4,500,held-out,700.0,4,400,8197.555813456434,8168.148253513265,8143.791726017829,0.298189096714302,17915334859,17603291424
500.30.4,500,held-out,700.0,5,500,8197.555813456434,8131.153610534529,8113.511823035098,0.2169653697917479,17803361370,17797136840
500.30.4,500,held-out,700.0,6,600,8197.555813456434,8163.288210667933,8136.1553050655975,0.332377161042499,17855787323,17868332697
500.30.4,500,held-out,700.0,7,700,8197.555813456434,8185.692203536174,8161.02380257663,0.30135998698909233,17776068212,17837659430
500.30.4,500,held-out,700.0,8,800,8197.555813456434,8179.278153029933,8171.2089527464195,0.09865418601180471,17891656626,17853985632
500.30.4,500,held-out,700.0,9,900,8197.555813456434,8177.399661299547,8160.063594004562,0.21199975558281264,17906151944,17840872731
500.30.4,500,held-out,700.0,10,1000,8197.555813456434,8174.719627273035,8198.85837651664,-0.29528534731725703,17941311800,17886992893
500.40.1,500,tuning,700.0,1,100,14142.08110414259,14065.831328967877,14060.542972586652,0.037597183255948935,19799516088,19719869396
500.40.1,500,tuning,700.0,2,200,14142.08110414259,14064.77549766859,14005.048111043925,0.4246593671869532,19927601298,19790209789
500.40.1,500,tuning,700.0,3,300,14142.08110414259,14129.81547301406,14051.175071441587,0.5565564654589078,19902546820,19756695776
500.40.1,500,tuning,700.0,4,400,14142.08110414259,14108.28594485598,14115.647490915939,-0.05217888330824149,19761366448,19788321771
500.40.1,500,tuning,700.0,5,500,14142.08110414259,14203.377671357786,14101.614350769816,0.7164726795456816,19897075519,19756008100
500.40.1,500,tuning,700.0,6,600,14142.08110414259,14165.855819530254,14138.246361862964,0.19490144484758,19907893858,19733167938
500.40.1,500,tuning,700.0,7,700,14142.08110414259,14123.32984707954,14035.564507681029,0.6214210129536798,19906666198,19746817312
500.40.1,500,tuning,700.0,8,800,14142.08110414259,14104.814756930406,14027.690209837976,0.5467958879398568,19806666008,19707541459
500.40.1,500,tuning,700.0,9,900,14142.08110414259,14194.293598401253,14103.953519606861,0.6364535027270906,19918643856,19766918627
500.40.1,500,tuning,700.0,10,1000,14142.08110414259,14058.859825679989,14048.140539560673,0.0762457713657281,19876101312,19781617690
500.40.2,500,held-out,700.0,1,100,14573.038435559924,14468.641623472438,14321.562479710125,1.0165373335649404,19876983074,19789283991
500.40.2,500,held-out,700.0,2,200,14573.038435559924,14425.335276770718,14394.613325689676,0.21297218048383731,19921472814,19765369002
500.40.2,500,held-out,700.0,3,300,14573.038435559924,14496.395626471596,14443.720278503286,0.36336858709982206,19906466498,19782622293
500.40.2,500,held-out,700.0,4,400,14573.038435559924,14483.364651814227,14453.079924979855,0.20910007834801406,19895622007,19817134404
500.40.2,500,held-out,700.0,5,500,14573.038435559924,14494.82541770555,14492.085713549825,0.01890125666762809,19949492181,19695935705
500.40.2,500,held-out,700.0,6,600,14573.038435559924,14453.30245051965,14391.65648817919,0.4265181784682321,19934875220,19828248681
500.40.2,500,held-out,700.0,7,700,14573.038435559924,14597.005239418979,14556.103838762758,0.28020405545767363,19869178801,19813905814
500.40.2,500,held-out,700.0,8,800,14573.038435559924,14409.10989914362,14370.608368704323,0.2672026982151387,19903402863,19637869197
500.40.2,500,held-out,700.0,9,900,14573.038435559924,14483.989446192827,14403.000914589556,0.5591590072896572,19884871833,19777988647
500.40.2,500,held-out,700.0,10,1000,14573.038435559924,14554.36920017763,14394.01314766521,1.101772603861555,19885576961,19796690551
500.40.3,500,held-out,700.0,1,100,14236.695571992352,14252.242741600636,14107.83067509185,1.0132585385124313,19742538748,19644798047
500.40.3,500,held-out,700.0,2,200,14236.695571992352,14146.390802299804,14089.725689475084,0.4005623315277514,19746367974,19472511288
500.40.3,500,held-out,700.0,3,300,14236.695571992352,14081.88368247486,14065.581218315203,0.11576905850987362,19703364963,19554522948
500.40.3,500,held-out,700.0,4,400,14236.695571992352,14224.983493678828,14130.156395888062,0.6666236051022856,19755940361,19652455455
500.40.3,500,held-out,700.0,5,500,14236.695571992352,14282.538159041045,14215.694867193077,0.46800709442288935,19684349991,19621349078
500.40.3,500,held-out,700.0,6,600,14236.695571992352,14146.423178078407,14243.069310135448,-0.6831842285533096,19741165407,19654908195
500.40.3,500,held-out,700.0,7,700,14236.695571992352,14172.964042522384,14064.583415069668,0.7646997983452679,19660061822,19595901615
500.40.3,500,held-out,700.0,8,800,14236.695571992352,14174.032831042068,14093.212092344678,0.5702028467183117,19639092310,19657942535
500.40.3,500,held-out,700.0,9,900,14236.695571992352,14155.977747891702,14186.94195831445,-0.2187359359713559,19677710698,19663708606
500.40.3,500,held-out,700.0,10,1000,14236.695571992352,14205.126166534654,14136.254326052129,0.48483793579234535,19725203330,19639599695
500.40.4,500,held-out,700.0,1,100,14402.551609549417,14311.249156041042,14132.055725636601,1.2521159295783757,19940614663,19790911052
500.40.4,500,held-out,700.0,2,200,14402.551609549417,14220.760063937407,14013.432523935746,1.4579216516522582,19936530622,19784792528
500.40.4,500,held-out,700.0,3,300,14402.551609549417,14393.614308312684,14319.546912249934,0.5145851102872349,19965751685,19780496527
500.40.4,500,held-out,700.0,4,400,14402.551609549417,14416.441336603832,14156.762758195866,1.8012668476556206,19883634678,19772589850
500.40.4,500,held-out,700.0,5,500,14402.551609549417,14233.313486315825,14188.690332366958,0.31351205741213195,19959728395,19786825242
500.40.4,500,held-out,700.0,6,600,14402.551609549417,14364.627099441645,14299.508773693036,0.4533241642669537,19958650945,19850982183
500.40.4,500,held-out,700.0,7,700,14402.551609549417,14284.415746114879,14162.015212408423,0.8568816245756943,19970900650,19805525966
500.40.4,500,held-out,700.0,8,800,14402.551609549417,14153.70863340441,14084.581776959181,0.48840101372499545,19934453094,19759226692
500.40.4,500,held-out,700.0,9,900,14402.551609549417,14272.632442545524,14168.79395111087,0.7275356655659369,19941782342,19808194953
500.40.4,500,held-out,700.0,10,1000,14402.551609549417,14424.395269424173,14180.19344218264,1.6929779216406642,19970367674,19796063983
1000.10.1,1000,held-out,4500.0,1,100,1773.8170560865615,1778.5074239368635,1764.272173140725,0.8004043505552307,58539266407,60948511285
1000.10.1,1000,held-out,4500.0,2,200,1773.8170560865615,1771.7630569551131,1779.000878365724,-0.40850955674905715,58184281775,60591070792
1000.10.1,1000,held-out,4500.0,3,300,1773.8170560865615,1763.5844050743,1769.407245125932,-0.3301707610295245,58356516054,60104564798
1000.10.1,1000,held-out,4500.0,4,400,1773.8170560865615,1761.1802774916616,1754.1729772239196,0.3978752406722437,58304049011,60823425788
1000.10.1,1000,held-out,4500.0,5,500,1773.8170560865615,1778.4849268428807,1771.6555674915257,0.3839987198248692,58751249777,60639155482
1000.10.1,1000,held-out,4500.0,6,600,1773.8170560865615,1779.5025257236694,1766.9744716439907,0.7040200223702346,58545801955,60492713200
1000.10.1,1000,held-out,4500.0,7,700,1773.8170560865615,1780.5891892252878,1786.0748382441545,-0.30808055289010766,58392419534,60623955579
1000.10.1,1000,held-out,4500.0,8,800,1773.8170560865615,1776.9689927619909,1778.5888358485836,-0.09115764502311004,58840628439,61190566505
1000.10.1,1000,held-out,4500.0,9,900,1773.8170560865615,1778.5292576776592,1766.4340281860507,0.6800691885947399,58670966138,61002172259
1000.10.1,1000,held-out,4500.0,10,1000,1773.8170560865615,1773.7553168783409,1763.082225352533,0.6017228771210459,58201667902,60252948067
1000.10.2,1000,held-out,4500.0,1,100,1761.739356115498,1748.6636848569892,1742.9372655306427,0.32747402350354643,58812269481,61315522970
1000.10.2,1000,held-out,4500.0,2,200,1761.739356115498,1753.0778443804,1743.3182342457326,0.5567128787778816,58793302310,61145794679
1000.10.2,1000,held-out,4500.0,3,300,1761.739356115498,1733.7208242011081,1740.7960729944955,-0.4080961994932254,58755870420,61525364473
1000.10.2,1000,held-out,4500.0,4,400,1761.739356115498,1737.922114024622,1737.8546674786246,0.0038808727648465616,58672060974,60993567814
1000.10.2,1000,held-out,4500.0,5,500,1761.739356115498,1740.9331552211836,1736.7312248750934,0.24136080891378875,58838309757,61288617891
1000.10.2,1000,held-out,4500.0,6,600,1761.739356115498,1749.902760580146,1753.3265270672541,-0.195654670890005,59048644443,61393480863
1000.10.2,1000,held-out,4500.0,7,700,1761.739356115498,1749.9943268976178,1740.044027755958,0.5685903656213357,58807458647,61179259304
1000.10.2,1000,held-out,4500.0,8,800,1761.739356115498,1754.0239376865563,1747.79443715367,0.35515481853130143,58601057445,61107344702
1000.10.2,1000,held-out,4500.0,9,900,1761.739356115498,1750.9168038467838,1743.1391740558256,0.44420327532813697,58802514505,61342046256
1000.10.2,1000,held-out,4500.0,10,1000,1761.739356115498,1758.879779620557,1750.3558603241058,0.48462205292336724,58863099099,61120427455
1000.10.3,1000,held-out,4500.0,1,100,1748.3023637361257,1764.9080074731164,1760.6544916418786,0.24100495964816354,58893253402,61164450752
1000.10.3,1000,held-out,4500.0,2,200,1748.3023637361257,1745.232279618789,1749.2021997509962,-0.22747230718619627,59297447103,61614359995
1000.10.3,1000,held-out,4500.0,3,300,1748.3023637361257,1753.412563400108,1746.9643601998976,0.3677516253052532,59138365297,61283413634
1000.10.3,1000,held-out,4500.0,4,400,1748.3023637361257,1737.8179412075172,1727.1036201060042,0.6165387551510798,58927389309,61203432562
1000.10.3,1000,held-out,4500.0,5,500,1748.3023637361257,1764.7325420530422,1757.0415328704694,0.43581726971642165,59185636772,61084811192
1000.10.3,1000,held-out,4500.0,6,600,1748.3023637361257,1754.2002142475817,1743.043896295925,0.6359774591888295,59034087754,61036784448
1000.10.3,1000,held-out,4500.0,7,700,1748.3023637361257,1753.2910160255667,1747.3456126388467,0.33909963219895656,59078203622,61469254132
1000.10.3,1000,held-out,4500.0,8,800,1748.3023637361257,1751.1610918243584,1745.3119525533045,0.33401491720903137,58893426637,61186545505
1000.10.3,1000,held-out,4500.0,9,900,1748.3023637361257,1756.1738001765095,1745.5113186897074,0.6071427261772407,58421769698,61641937976
1000.10.3,1000,held-out,4500.0,10,1000,1748.3023637361257,1745.7711273902507,1735.326446118781,0.5982846839197942,58948301864,61415621600
1000.10.4,1000,held-out,4500.0,1,100,1745.548800328407,1724.5191404584323,1730.5392389913657,-0.34908853092422354,59718078278,62112379253
1000.10.4,1000,held-out,4500.0,2,200,1745.548800328407,1727.3497554957023,1728.7511564536114,-0.08113012164736458,59700888210,61935437391
1000.10.4,1000,held-out,4500.0,3,300,1745.548800328407,1716.7322567788126,1720.2052194927533,-0.20230077813398506,59511032983,62016875497
1000.10.4,1000,held-out,4500.0,4,400,1745.548800328407,1736.4211054437521,1729.2122913665783,0.41515356238034384,59616870738,62343039325
1000.10.4,1000,held-out,4500.0,5,500,1745.548800328407,1738.9758503677124,1725.5450096363427,0.7723419924738864,59760706338,62305690457
1000.10.4,1000,held-out,4500.0,6,600,1745.548800328407,1715.978513023062,1724.119304384219,-0.47441103133717166,59610645003,62560256715
1000.10.4,1000,held-out,4500.0,7,700,1745.548800328407,1728.1147630974895,1730.031964081994,-0.1109417629803736,59703415109,62037981753
1000.10.4,1000,held-out,4500.0,8,800,1745.548800328407,1739.5257465913721,1726.350069680847,0.7574292554360389,59442222515,61945622334
1000.10.4,1000,held-out,4500.0,9,900,1745.548800328407,1739.004081595807,1738.2107153332975,0.04562187466412215,59477625709,61877091690
